birth_city,news_updated,rotowire_id,injury_body_part,gsis_id,birth_date,years_exp,weight,depth_chart_position,high_school,sport,last_name,player_id,birth_state,team,status,number,yahoo_id,injury_status,position,pandascore_id,search_rank,rotoworld_id,search_full_name,full_name,espn_id,height,search_first_name,fantasy_data_id,hashtag,sportradar_id,stats_id,age,practice_description,injury_start_date,injury_notes,depth_chart_order,swish_id,college,birth_country,metadata,fantasy_positions,first_name,active,search_last_name,practice_participation
,1582836639344,9792,, 00-0031350,1992-04-22,8,226,,Skyline (TX),nfl,Nelson,2005,,,Active,56,27770,,LB,,9999999,,coreynelson,Corey Nelson,16902,73,corey,16280,#coreynelson-NFL-FA-56,663dae9c-0484-4eb6-a093-ae19d0a743db,542891,29,,,,,,Oklahoma,,,['LB'],Corey,True,nelson,
,,,,,,0,250,,,nfl,Fayad,8404,,,Active,,,,DL,,,,alifayad,Ali Fayad,,74,ali,,#alifayad-NFL-FA,,,,,,,,,Western Michigan,,{'source_id': '3cc0295f-fd09-44e7-868a-6ccfcc362aed'},['DL'],Ali,True,fayad,
,1645043419967,5215,,00-0025394,1985-03-21,15,217,,Palestine (TX),nfl,Peterson,184,,SEA,Inactive,21,8261,,RB,,9999999,4169,adrianpeterson,Adrian Peterson,10452,73,adrian,4807,#adrianpeterson-NFL-SEA-21,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,267443,37,,,,,267443,Oklahoma,,,['RB'],Adrian,True,peterson,
,1514321701537,10825,,,1992-09-25,6,232,,North Shore (TX),nfl,Mathews,3072,,,Inactive,39,29210,,OLB,,9999999,,derrickmathews,Derrick Mathews,2575572,72,derrick,17818,#derrickmathews-NFL-FA-39,353fd6d4-cbab-40bc-92ee-3db0327f017a,609755,29,,,,,,Houston,,,['LB'],Derrick,False,mathews,
,1643145934256,14508,,,1999-08-13,2,232,WILL,Livonia (LA),nfl,Queen,6807,,BAL,Active,6,32698,,LB,,115,,patrickqueen,Patrick Queen,4242207,72,patrick,21982,#patrickqueen-NFL-BAL-6,bc4c0c7d-a6f4-4cff-95ec-a4d0523c2232,,22,,,,1,976661,LSU,,,['LB'],Patrick,True,queen,
,,11338,,,1994-12-08,0,265,,,nfl,Palmer,3850,,,Inactive,67,29980,,DE,,9999999,,louispalmer,Louis Palmer,,"6'2""",louis,18671,#louispalmer-NFL-FA-67,,,23,,,,,,Central Michigan,,,['DL'],Louis,False,palmer,
,1648064422078,12932,,00-0034115,1995-11-16,4,194,RB,Elkhart (TX),nfl,Wilson,5284,,SF,Active,22,31394,,RB,,275,13578,jeffwilson,Jeff Wilson,3122976,72,jeff,20360,#jeffwilson-NFL-SF-22,72cf3127-3953-4fd8-8049-3de1b6fa9825,834195,26,,,,5,834195,North Texas,,,['RB'],Jeff,True,wilson,
,1557160821573,12895,,00-0034624,1994-12-10,4,235,,Lompoc,nfl,Coleman,5259,,,Inactive,0,31575,,RB,,9999999,13734,lavoncoleman,Lavon Coleman,3052163,71,lavon,20294,#lavoncoleman-NFL-FA-0,fa890b86-8204-40b0-ab8a-301a35d15ad6,747892,27,,,,,,Washington,,,['RB'],Lavon,False,coleman,
,,13570,, 00-0034904,1992-11-10,3,208,,Bakersfield,nfl,Maston,5832,,,Active,0,31814,,CB,,9999999,,mercymaston,Mercy Maston,3042880,71,mercy,20725,#mercymaston-NFL-FA-0,655f87b9-e129-4271-8b90-8ff3c9b9d4e9,,29,,,,,,Boise State,,,['DB'],Mercy,True,maston,
,1640801109022,7476,,00-0028008,1989-01-21,11,270,RUSH,Statesboro (GA),nfl,Houston,878,,BAL,Active,50,24857,,LB,,9999999,6556,justinhouston,Justin Houston,14048,75,justin,13036,#justinhouston-NFL-BAL-50,98841eb4-0f2a-4073-bc91-0fa8548b305b,,33,,,,1,409479,Georgia,,,['DL'],Justin,True,houston,
,,15139,,,1997-04-25,2,352,,Norwalk (CT),nfl,Adams,7470,,,Active,64,33014,,G,,9999999,,evanadams,Evan Adams,,78,evan,22445,#evanadams-NFL-FA-64,df80d962-901e-4ef0-8cfe-8e187e3ff254,,24,,,,,,Syracuse,,,['OL'],Evan,True,adams,
,1605734731209,8584,,00-0029329,1990-02-11,10,210,LCB,Tucker (GA),nfl,Thorpe,1283,,,Active,0,26122,,CB,,697,,neikothorpe,Neiko Thorpe,15535,74,neiko,14730,#neikothorpe-NFL-FA-0,b7b3c187-7447-4d02-94b7-5d3ee64ca530,,31,,,,2,,Auburn,,,['DB'],Neiko,True,thorpe,
,1629870042753,15121,,,1997-02-18,2,210,,Williston Northampton (MA),nfl,Dereus,7457,,,Active,82,33013,,WR,,9999999,,michaeldereus,Michael Dereus,4043814,73,michael,22435,#michaeldereus-NFL-FA-82,e214454a-bba3-417e-a6fe-cfc8f784c7f8,,24,,,,,,Georgetown,,,['WR'],Michael,True,dereus,
,,,,,1987-02-13,10,200,,Atlantic (FL),nfl,Parker,620,,,Inactive,15,24373,,WR,,9999999,,prestonparker,Preston Parker,13703,"6'0""",preston,11517,#prestonparker-NFL-FA-15,79c9c4ff-58e6-4789-bfdf-83711c1d0a7c,323500,33,,,,,,North Alabama,,,['WR'],Preston,False,parker,
,1647723614569,10811,, 00-0031898,1993-12-07,7,235,RILB,Thousand Oaks (CA),nfl,Singleton,2617,,DEN,Active,0,28716,,LB,,413,,alexsingleton,Alex Singleton,2612151,74,alex,17085,#alexsingleton-NFL-DEN-0,954d9ed8-41ed-4222-b0d8-b3cc8d1755a5,,28,,,,1,608786,Montana State,,,['LB'],Alex,True,singleton,
,1589652017831,11684,,00-0032883,1993-02-14,6,285,,Lahainaluna,nfl,Loewen,3616,,,Active,70,29856,,DE,,1074,,mitchellloewen,Mitchell Loewen,2578754,77,mitchell,18403,#mitchellloewen-NFL-FA-70,6c5ade3f-43c4-4153-b0ef-c9772bce8101,,28,,,,,,Arkansas,,,['DL'],Mitchell,True,loewen,
,1642613715055,15372,,,1998-02-23,1,228,RB,Centennial (NV),nfl,Stevenson,7611,,NE,Active,38,,,RB,,115,,rhamondrestevenson,Rhamondre Stevenson,,72,rhamondre,,#rhamondrestevenson-NFL-NE-38,6260e78a-64e2-4f7e-9bf8-39948a17a370,,24,,,,2,1174682,Oklahoma,,{'source_id': 'd764900d-866c-4423-9cf3-2f435c583c24'},['RB'],Rhamondre,True,stevenson,
,1566405307738,10965,,00-0032879,1993-05-15,6,325,,Harrisonburg (VA),nfl,Turner,3507,,,Inactive,67,29863,,G,,9999999,,landonturner,Landon Turner,2577115,76,landon,18273,#landonturner-NFL-FA-67,e710f662-a7ba-4a95-a5c8-982519ecb2ed,,28,,,,,,North Carolina,,,['OL'],Landon,False,turner,
,1634358336164,11176,,00-0032575,1993-02-17,6,305,LG,Worthington Kilbourne (OH),nfl,Skura,3441,,NYG,Active,67,29760,,C,,9999999,11609,mattskura,Matt Skura,2576733,75,matt,18205,#mattskura-NFL-NYG-67,7e7b5ec8-dcf4-409f-a0eb-99246b7493c5,,29,,,,2,599663,Duke,,,['OL'],Matt,True,skura,
,1599312656175,14382,,,1997-06-17,2,180,,East St. Louis (IL),nfl,Thomas,7076,,,Inactive,0,33022,,WR,,1776,,jeffthomas,Jeff Thomas,4240626,70,jeff,21715,#jeffthomas-NFL-FA-0,a80ccad9-4e50-4796-955e-0278f0c9bd2f,,24,,,,,,Miami,,,['WR'],Jeff,True,thomas,
,,,,,,0,,,,nfl,Moss,4869,,,Inactive,0,,,,,9999999,13049,winstonmoss,Winston Moss,,,winston,19769,#winstonmoss-NFL-FA-0,,,,,,,,,,,,,Winston,False,moss,
,,6107,,,1984-10-12,11,200,,,nfl,Martin,440,,,Inactive,36,9323,,FS,,9999999,,sherrodmartin,Sherrod Martin,12617,"6'1""",sherrod,9166,#sherrodmartin-NFL-FA-36,3f03d889-ec41-4841-8f49-ba9c08293e22,,35,,,,,,Troy,,,['DB'],Sherrod,False,martin,
,,9237,,,1990-05-28,7,188,,Beddingfield (NC),nfl,Rolle,1606,,,Inactive,38,27011,,CB,,9999999,,jumalrolle,Jumal Rolle,16219,"6'0""",jumal,15274,#jumalrolle-NFL-FA-38,152ebb93-95a9-410a-a6c4-a93184fda16a,,30,,,,,,Catawba,,,['DB'],Jumal,False,rolle,
,1566761707968,8136,,00-0029600,1989-07-14,10,263,,Varina HS (VA),nfl,Branch,1116,,,Inactive,49,25748,,LB,,9999999,7532,andrebranch,Andre Branch,14952,77,andre,14021,#andrebranch-NFL-FA-49,ba384269-98b5-47ee-93bb-18a4e71ad0eb,,32,,,,,,Clemson,,,"['LB', 'DL']",Andre,False,branch,
,1635189958475,13748,, 00-0035235,1995-02-22,3,306,RT,Fife (WA),nfl,McGary,5874,,ATL,Active,76,31863,,T,,9999999,14087,kalebmcgary,Kaleb McGary,3127304,78,kaleb,20870,#kalebmcgary-NFL-ATL-76,37095914-53be-4d16-b5c7-2194dbb6d6c2,,27,,,,1,837818,Washington,,,"['OT', 'OL']",Kaleb,True,mcgary,
,,15547,,,1997-07-29,1,225,,Suffield (CT),nfl,Miller,7620,,,Active,45,,,LB,,,,jarvismiller,Jarvis Miller,,74,jarvis,,#jarvismiller-NFL-FA-45,855f5d4a-91a3-40b0-9e8f-7435ecaf57c1,,24,,,,,,Massachusetts,,,['LB'],Jarvis,True,miller,
,,12247,,,1994-04-21,5,182,,Steubenville (OH),nfl,Murray,4688,,,Active,0,30828,,CB,,9999999,,najeemurray,Najee Murray,2976302,68,najee,19590,#najeemurray-NFL-FA-0,77082c13-bf9a-452b-ae6f-18feb96265c7,,27,,,,,,Kent State,,,['DB'],Najee,True,murray,
,1535765145574,10357,,00-0032056,1992-07-24,5,246,,Kahuku (HI),nfl,Kikaha,2349,,,Inactive,44,28432,,DE,,9999999,10406,hauolikikaha,Hau'oli Kikaha,2509488,"6'3""",hauoli,16805,#hauolikikaha-NFL-FA-44,97b3d907-e5b4-4ae2-a9ae-af4dad3dd169,557884,28,,,,,,Washington,,,"['LB', 'DL']",Hau'oli,False,kikaha,
,1522772101155,5756,,,1986-12-11,12,210,,Cicero-North Syracuse (NY),nfl,Branch,54,,,Inactive,27,8877,,SS,,9999999,4871,tyvonbranch,Tyvon Branch,11334,"6'0""",tyvon,1590,#tyvonbranch-NFL-FA-27,ce572d82-6f54-4317-8a1a-1c9c917972cc,267335,33,,,,,,Connecticut,,,['DB'],Tyvon,False,branch,
,,11608,,,1994-09-27,6,240,,Trumbull (CT),nfl,Cherry,3683,,,Active,48,29917,,ILB,,9999999,,doncherry,Don Cherry,2982305,73,don,18483,#doncherry-NFL-FA-48,dca57426-d548-46cd-a16f-fb00316d9a56,,27,,,,,,Villanova,,,['LB'],Don,True,cherry,
,,,,,,,,,,nfl,Chargers,LAC,,LAC,,,,,DEF,,,,,,,,,,,,,,,,,,,,,,['DEF'],Los Angeles,True,,
,1640812236072,14498,,,1998-06-12,2,205,FS,Newfield (NY),nfl,Riley,7406,,NYJ,Active,33,32968,,DB,,9999999,,elijahriley,Elijah Riley,4036924,72,elijah,22390,#elijahriley-NFL-NYJ-33,8782ad19-a41a-455d-84f9-aa64f7038ee6,,23,,,,2,924734,Army,,,['DB'],Elijah,True,riley,
,,11469,,,1993-06-10,6,235,,Assumption ,nfl,Langford,3829,,,Active,50,29966,,ILB,,9999999,,ryanlangford,Ryan Langford,3128660,76,ryan,18648,#ryanlangford-NFL-FA-50,eab43fc8-efb7-4317-ab15-916dfb4f5989,,28,,,,,,New Mexico,,,['LB'],Ryan,True,langford,
,1633977339980,15021,,,1998-02-19,2,283,RDE,Patrick Henry (CA),nfl,Cline,7281,,IND,Active,92,33212,,DE,,9999999,,kameroncline,Kameron Cline,4041572,76,kameron,22278,#kameroncline-NFL-IND-92,8f36321c-c317-40ce-ae09-fca8694083b4,,24,,,,3,944002,South Dakota,,,['DL'],Kameron,True,cline,
,1568240728872,13360,,00-0034841,1995-12-21,4,215,,Tunica (MS) Rosa Fort,nfl,Bryant,5768,,,Inactive,38,31763,,SS,,9999999,,brandonbryant,Brandon Bryant,3115472,72,brandon,20675,#brandonbryant-NFL-FA-38,4d4a1164-3864-40a9-98e1-423af86b7c92,,26,,,,,,Mississippi State,,,['DB'],Brandon,False,bryant,
,1544618744638,12497,,00-0033657,1994-09-16,5,225,,Abbeville (SC),nfl,Gilchrist,4570,,,Active,47,30783,,OLB,,9999999,,kennangilchrist,Kennan Gilchrist,3049574,74,kennan,19456,#kennangilchrist-NFL-FA-47,65fc4235-1a53-45fa-8117-b40bfdcc807c,,27,,,,,,Appalachian State,,,['LB'],Kennan,True,gilchrist,
,1521226201915,7574,,,1988-03-31,9,278,,Caledonia (MN),nfl,Klug,847,,,Inactive,97,24929,,DT,,9999999,,karlklug,Karl Klug,14079,"6'3""",karl,12923,#karlklug-NFL-FA-97,036e4aad-af9e-42cf-8bc6-bd0ffb0b7a73,332351,32,,,,,,Iowa,,,['DL'],Karl,False,klug,
,,,,,1984-02-03,7,230,,,nfl,Leonard,355,,,Inactive,40,,,RB,,9999999,,brianleonard,Brian Leonard,,"6'1""",brian,8438,#brianleonard-NFL-FA-40,b3f527c8-5744-4751-8f54-1677fbb32aca,216312,33,,,,,,Rutgers,,,['RB'],Brian,False,leonard,
,,10785,,,1989-07-17,1,285,,,nfl,Davis,1237,,,Inactive,66,900005,,QB,,9999999,,dominiquedavis,Dominique Davis,,"6'5""",dominique,14564,#dominiquedavis-NFL-FA-66,fa59e399-7416-4217-8285-9f7df2d10ad9,,29,,,,,,East Carolina,,,['QB'],Dominique,False,davis,
,1566400511923,14089,,,,3,240,,,nfl,Deane,6490,,,Active,48,32337,,TE,,9999999,,mikquandeane,Mik'Quan Deane,4246674,76,mikquan,21338,#mikquandeane-NFL-FA-48,0445dc8c-5b8a-4def-a548-0f36c08990ab,1056620,,,,,,,Western Kentucky,,,['TE'],Mik'Quan,True,deane,
,1648138821772,9485,,00-0030821,1991-11-12,8,195,SWR,Carol City (FL),nfl,Hurns,1984,,MIA,Active,8,27874,,WR,,9999999,9867,allenhurns,Allen Hurns,17177,75,allen,16253,#allenhurns-NFL-MIA-8,10952a8e-9da1-447b-a016-c699db00c5f0,540997,30,,,,3,540997,Miami (FL),,,['WR'],Allen,True,hurns,
,1642030506195,14597,,,1997-08-20,2,220,,Calvert Hall (MD),nfl,Cager,7106,,NYJ,Active,0,33329,,WR,,333,,lawrencecager,Lawrence Cager,3917849,77,lawrence,21728,#lawrencecager-NFL-NYJ-0,2f2181f8-cb0a-42e4-9468-17f5f5a219cc,,24,,,,,880123,Georgia,,,['WR'],Lawrence,True,cager,
,,13387,,00-0034880,1994-07-15,4,287,,Howells-Dodge,nfl,Bazata,5789,,,Active,73,31788,,DT,,9999999,,nathanbazata,Nathan Bazata,3040172,74,nathan,20691,#nathanbazata-NFL-FA-73,dd20b476-52fe-48e1-a614-3854c6b3989c,,27,,,,,,Iowa,,,['DL'],Nathan,True,bazata,
,,,,,1993-07-24,5,235,,Dexter School,nfl,Logan,4687,,,Active,46,30841,,LB,,9999999,,abnerlogan,Abner Logan,2976223,73,abner,19588,#abnerlogan-NFL-FA-46,a5d5cb4c-bda9-443a-a9cb-6d14eeb49094,,28,,,,,,"Albany, N.Y.",,,['LB'],Abner,True,logan,
,1639167350891,8670,,00-0030573,1990-11-29,9,290,RDE,Gateway Tech (MO),nfl,Richardson,1372,,MIN,Active,90,26636,,DT,,9999999,8314,sheldonrichardson,Sheldon Richardson,15811,75,sheldon,14894,#sheldonrichardson-NFL-MIN-90,81e211e1-547a-4475-bcf6-8c8ffde057f5,605269,31,,,,1,605269,Missouri,,,['DL'],Sheldon,True,richardson,
,,12257,,,1995-01-05,5,200,,Cypress Bay (FL),nfl,Marley,4726,,,Active,46,30862,,LB,,9999999,,nicomarley,Nico Marley,3041099,68,nico,19636,#nicomarley-NFL-FA-46,b0af4e12-6905-4be2-ab5c-58934cb9612c,,27,,,,,,Tulane,,,['LB'],Nico,True,marley,
,1640030113955,13572,, 00-0035695,1997-09-20,3,200,LCB,Coconut Creek (FL),nfl,Mullen,5853,,LV,Active,27,31872,,CB,,9999999,,trayvonmullen,Trayvon Mullen,4035458,74,trayvon,20887,#trayvonmullen-NFL-LV-27,c5e92aff-ce1e-4ce0-b838-6149f8ce875f,,24,,,,1,913543,Clemson,,,['DB'],Trayvon,True,mullen,
,1641516320559,9702,,00-0031019,1991-07-27,8,301,C,Boardman (OH),nfl,Linsley,2141,,LAC,Active,63,27689,,C,,9999999,9674,coreylinsley,Corey Linsley,16864,75,corey,16481,#coreylinsley-NFL-LAC-63,8a55e15e-9385-4648-8123-bc5f50f6b304,,30,,,,1,509107,Ohio State,,,['OL'],Corey,True,linsley,
,1533581102247,8581,,,1988-07-03,10,210,,John Tyler (TX),nfl,Williams,781,,,Inactive,21,24746,,CB,,9999999,,teddywilliams,Teddy Williams,13922,"6'1""",teddy,12643,#teddywilliams-NFL-FA-21,09d857ac-02ec-4a93-86af-1f8384386dc8,556603,32,,,,,,Texas-San Antonio,,,['DB'],Teddy,False,williams,
,,10841,,,1992-11-27,7,173,,Brookville (VA),nfl,Foxx,2931,,,Active,0,29128,,WR,,9999999,,deshonfoxx,Deshon Foxx,2576608,70,deshon,17400,#deshonfoxx-NFL-FA-0,d85a0444-d669-4d3f-805a-c0de1a973491,604732,29,,,,,,Connecticut,,,['WR'],Deshon,True,foxx,
,1603929929808,8317,,00-0029418,1989-06-04,10,244,,Benedictine (OH),nfl,Goode,1193,,,Active,52,25850,,LB,,9999999,,najeegoode,Najee Goode,15068,72,najee,14377,#najeegoode-NFL-FA-52,9552a04c-6468-41e0-bc5c-c91efedf2fc3,403301,32,,,,,,West Virginia,,,['LB'],Najee,True,goode,
,1567106442019,10371,,00-0032171,1992-04-18,7,235,,Crenshaw (CA),nfl,Pullard,2518,,,Inactive,50,28607,,LB,,9999999,,hayespullard,Hayes Pullard,2510601,72,hayes,16978,#hayespullard-NFL-FA-50,5a5ff009-7591-4a42-b7cd-07a77af5b939,555682,29,,,,,,Southern California,,,['LB'],Hayes,False,pullard,
,,7084,,,1985-04-24,11,323,,Landry (LA),nfl,Louis,417,,,Inactive,60,,,G,,9999999,,lancelouis,Lance Louis,12684,"6'3""",lance,8980,#lancelouis-NFL-FA-60,b3c13e59-e42d-434f-9c2d-57ee9a9e6949,,35,,,,,,San Diego State,,,['OL'],Lance,False,louis,
,,,,,1992-09-30,2,165,,,nfl,Saunders,1862,,,Inactive,18,27632,,WR,,9999999,,jalensaunders,Jalen Saunders,16928,"5'9""",jalen,16074,#jalensaunders-NFL-FA-18,138853f6-cf14-4dbc-8059-5d875a821dae,562370,25,,,,,,Oklahoma,,,['WR'],Jalen,False,saunders,
,,14770,,,1997-04-19,2,303,LDE,Colquitt County (GA),nfl,Smith,7327,,MIN,Active,50,32991,,DT,,9999999,,tjsmith,T.J. Smith,3916917,75,tj,22319,#tjsmith-NFL-MIN-50,39fd7f0b-4be2-4fe4-b228-65c9e5442552,,24,,,,3,882314,Arkansas,,,['DL'],T.J.,True,smith,
,,10639,,,1992-04-13,1,190,,,nfl,Willis,2908,,,Inactive,1,29083,,WR,,9999999,,austinwillis,Austin Willis,3895385,"5'9""",austin,17376,#austinwillis-NFL-FA-1,4fb50dd4-3db4-4975-9e8a-2e5e7d605ea2,870766,25,,,,,,Emporia State,,,['WR'],Austin,False,willis,
,1648219227451,8066,,00-0029567,1989-01-20,10,262,QB,Westlake (TX),nfl,Foles,1029,,CHI,Active,9,25798,,QB,,9999999,7475,nickfoles,Nick Foles,14877,78,nick,13723,#nickfoles-NFL-CHI-9,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,403189,33,,,,3,403189,Arizona,,,['QB'],Nick,True,foles,
,,5658,,,1985-06-20,12,225,,Lee (TX),nfl,Flynn,144,,,Inactive,3,8986,,QB,,9999999,,mattflynn,Matt Flynn,11443,"6'2""",matt,3895,#mattflynn-NFL-FA-3,53e3389f-6db2-41d6-bddf-e1246cb776fb,225233,35,,,,,,Louisiana State,,,['QB'],Matt,False,flynn,
,,,,,1993-08-06,0,198,,,nfl,Mims,3666,,,Inactive,38,29652,,CB,,9999999,,davidmims,David Mims,,"5'11""",david,18466,#davidmims-NFL-FA-38,,,25,,,,,,Texas State,,,['DB'],David,False,mims,
,,12177,,,1995-07-25,5,314,,Troup County (GA),nfl,Swain,4808,,,Active,74,30774,,DT,,9999999,,mauriceswain,Maurice Swain,3892697,77,maurice,19488,#mauriceswain-NFL-FA-74,ff0efed3-bb4d-4061-ab19-b4c0e5b5610c,,26,,,,,,Auburn,,,['DL'],Maurice,True,swain,
,,,,,1992-07-15,1,183,,,nfl,White,3930,,,Inactive,38,28833,,CB,,9999999,,kevinwhite,Kevin White,,"5'9""",kevin,18760,#kevinwhite-NFL-FA-38,,,25,,,,,,TCU,,,['DB'],Kevin,False,white,
,,,,,1990-06-25,1,285,,,nfl,Hemer,1917,,,Inactive,79,27811,,DE,,9999999,,ethanhemer,Ethan Hemer,17004,"6'6""",ethan,16148,#ethanhemer-NFL-FA-79,8ed5bda6-de67-4671-8b53-c55cac3531cb,,27,,,,,,Wisconsin,,,['DL'],Ethan,False,hemer,
,1589044809489,15138,,,1997-06-19,2,330,,William Howard Taft (TX),nfl,Dixon,7192,,,Active,62,32998,,G,,9999999,,daishawndixon,Daishawn Dixon,,77,daishawn,22194,#daishawndixon-NFL-FA-62,d4def490-22f5-499f-84bc-8078a2a7f64d,,24,,,,,,San Diego State,,,['OL'],Daishawn,True,dixon,
,,,,,,0,198,,,nfl,Blackshear,8255,,,Active,,,,RB,,,,raheemblackshear,Raheem Blackshear,,69,raheem,,#raheemblackshear-NFL-FA,,,,,,,,,Virginia Tech,,{'source_id': '74212edf-4728-4414-9d57-cb99c32cea4c'},['RB'],Raheem,True,blackshear,
,1637038814547,13798,, 00-0035265,1995-11-22,3,285,DL,Barberton (OH),nfl,Cominsky,6116,,ATL,Active,50,31967,,DE,,9999999,,johncominsky,John Cominsky,4411771,77,john,21009,#johncominsky-NFL-ATL-50,c41a772c-8458-4f5d-b7b5-8c2a23406fa3,,26,,,,2,1163507,Charleston (WV),,,['DL'],John,True,cominsky,
,,12361,,,1994-12-15,5,243,,Leesburg,nfl,Davis,4783,,,Active,58,30911,,OLB,,9999999,,noordavis,Noor Davis,2978260,76,noor,19694,#noordavis-NFL-FA-58,b8df928d-2fd2-4f06-938d-a23874fe109b,,27,,,,,,Stanford,,,['LB'],Noor,True,davis,
,1566407107660,11964,,00-0033424,1993-11-23,5,228,,St. Francis (MI),nfl,Bullough,4470,,,Inactive,51,30471,,ILB,,9999999,,rileybullough,Riley Bullough,2979532,74,riley,19338,#rileybullough-NFL-FA-51,63de92e7-69a9-494f-b2a6-43aa67ad325c,696156,28,,,,,,Michigan State,,,['LB'],Riley,False,bullough,
,1535836503036,13153,,00-0034228,1996-12-31,4,285,,Apple Valley,nfl,Hyeamang,5501,,,Active,71,31446,,DT,,9999999,,lordhyeamang,Lord Hyeamang,3118188,76,lord,20408,#lordhyeamang-NFL-FA-71,9ebd9a70-74d1-4df8-90e6-3de18368a4c5,,25,,,,,,Columbia,,,['DL'],Lord,True,hyeamang,
,,,,,1990-05-24,0,195,,,nfl,Kilgore,2206,,,Inactive,5,,,QB,,9999999,,logankilgore,Logan Kilgore,,"6'2""",logan,16579,#logankilgore-NFL-FA-5,e4160991-9923-4744-a87f-bd2ba6736e72,,27,,,,,,Middle Tennessee State,,,['QB'],Logan,False,kilgore,
,,11667,,,,0,205,,,nfl,White,3945,,,Inactive,6,30075,,WR,,9999999,,dariuswhite,Darius White,2512186,"6'3""",darius,18778,#dariuswhite-NFL-FA-6,,555865,,,,,,,Missouri,,,['WR'],Darius,False,white,
,,10502,Undisclosed,,1991-11-15,1,248,,,nfl,McFarland,2867,,,Inactive,80,28895,,TE,,9999999,,mikemcfarland,Mike McFarland,2577494,"6'6""",mike,17335,#mikemcfarland-NFL-FA-80,f427389b-0b46-4e22-898a-e71953f1c6d7,557189,27,,,,,,South Florida,,,['TE'],Mike,False,mcfarland,
,1642108810930,14257,, 00-0035444,1996-10-15,3,235,,Roseville (CA),nfl,Kunaszyk,6307,,WAS,Active,59,32151,,LB,,9999999,,jordankunaszyk,Jordan Kunaszyk,4035866,75,jordan,21207,#jordankunaszyk-NFL-WAS-59,fceeeac9-470d-4864-bc19-36c5d03013b0,,25,,,,,923359,California,,,['LB'],Jordan,True,kunaszyk,
,,13543,, 00-0035550,1996-11-30,3,235,,Clearview Region,nfl,Sheffield,6670,,,Active,0,32558,,OLB,,9999999,,sterlingsheffield,Sterling Sheffield,3912679,72,sterling,21550,#sterlingsheffield-NFL-FA-0,fbf333a7-12c2-44da-8705-994abaadd67a,,25,,,,,,Maine,,,['LB'],Sterling,True,sheffield,
,1616026822140,12906,,00-0034540,1995-07-13,4,198,,Ozen (TX),nfl,Brown,5424,,IND,Active,0,31671,,DB,,9999999,,tonybrown,Tony Brown,3115308,72,tony,20066,#tonybrown-NFL-IND-0,d5a270bd-6f41-4637-ae09-d5534f1a4d3e,,26,,,,,824527,Alabama,,,['DB'],Tony,True,brown,
,1647285014513,12629,,00-0034771,1995-07-17,4,235,QB,Northwestern (SC),nfl,Rudolph,4972,,PIT,Active,2,31046,,QB,,420,13075,masonrudolph,Mason Rudolph,3116407,77,mason,19850,#masonrudolph-NFL-PIT-2,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,823220,26,,,,2,823220,Oklahoma State,,{'injury_override_regular_2020_5': 'Active'},['QB'],Mason,True,rudolph,
,,11671,,,1991-07-18,0,311,,,nfl,Mosley-Smith,3944,,,Inactive,0,30074,,DT,,9999999,,khayninmosleysmith,Khaynin Mosley-Smith,,"6'0""",khaynin,18777,#khayninmosleysmith-NFL-FA-0,,,27,,,,,,Pittsburgh,,,['DL'],Khaynin,False,mosleysmith,
,1647993315295,13998,, 00-0035099,1996-07-01,3,233,RB,Buckhorn (AL),nfl,Blasingame,6379,,CHI,Active,35,32140,,FB,,9999999,,khariblasingame,Khari Blasingame,3122154,72,khari,21310,#khariblasingame-NFL-CHI-35,bd12a2c0-e6ce-460b-9f09-27b75c306608,835845,25,,,,4,835845,Vanderbilt,,{'injury_override_regular_2020_5': 'Active'},['RB'],Khari,True,blasingame,
,,,,,,0,204,,,nfl,Bolden,8345,,,Active,,,,DB,,,,bubbabolden,Bubba Bolden,,75,bubba,,#bubbabolden-NFL-FA,,,,,,,,,Miami (FL),,{'source_id': '432f8fe5-e474-47b9-86e9-03733657f15b'},['DB'],Bubba,True,bolden,
,,,,,,0,195,,,nfl,Bester,1943,,,Inactive,12,,,WR,,9999999,,lacoltanbester,Lacoltan Bester,,"6'4""",lacoltan,16188,#lacoltanbester-NFL-FA-12,913c6e07-eaa0-4fdf-8dda-4ca259e71389,,,,,,,,Oklahoma,,,['WR'],Lacoltan,False,bester,
,1647545106319,12467,,00-0034830,1993-08-24,4,245,TE,The Bolles School (FL),nfl,Hurst,4973,,CIN,Active,0,30995,,TE,,185,13098,haydenhurst,Hayden Hurst,3924365,76,hayden,19843,#haydenhurst-NFL-CIN-0,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,881956,28,,,,1,881956,South Carolina,,,['TE'],Hayden,True,hurst,
,1565373354875,8912,,00-0030516,1990-01-29,9,211,,Norcross (GA),nfl,Butler,1471,,,Inactive,17,26832,,WR,,9999999,8608,bricebutler,Brice Butler,15896,75,brice,15066,#bricebutler-NFL-FA-17,26b9c11d-c557-4bef-b990-65498858df47,459330,31,,,,,,San Diego State,,,['WR'],Brice,False,butler,
,,11949,,,,1,310,,,nfl,Walker,4935,,PHI,Active,0,30714,,DT,,9999999,,charleswalker,Charles Walker,,"6'2""",charles,19555,#charleswalker-NFL-PHI-0,,,,,,,,,Oklahoma,,,['DL'],Charles,True,walker,
